departamento,municipio,cultivo,área_sembrada,área_cosechada,producción
Tolima,Icononzo,Caña Panelera,100,100,400
Tolima,Icononzo,Platano,158,158,1580
Tolima,Lerida,Aguacate,210,145,798
Tolima,Lerida,Banano,82,77,477
Tolima,Lerida,Mango,155,105,683
Tolima,Lerida,Cacao,563,470,329
Tolima,Lerida,Cafe,259,233,145
Tolima,Lerida,Caña Panelera,120,100,770
Tolima,Lerida,Platano,185,175,1540
Tolima,Libano,Aguacate,265,160,960
Tolima,Libano,Cacao,315,262,131
Tolima,Libano,Cafe,8680,7292,5657
Tolima,Libano,Caña Panelera,170,142,568
Tolima,Libano,Platano,1440,1390,11120
Tolima,Mariquita,Caucho,80,30,75
Tolima,Mariquita,Aguacate,1070,1025,8713
Tolima,Mariquita,Guanabana,253,195,2340
Tolima,Mariquita,Limon,396,340,2720
Tolima,Mariquita,Mangostino,33,31,186
Tolima,Mariquita,Maracuya,25,25,300
Tolima,Mariquita,Naranja,265,265,1855
Tolima,Mariquita,Papaya,53,41,410
Tolima,Mariquita,Cacao,542,520,312
Tolima,Mariquita,Cafe,466,397,375
Tolima,Mariquita,Caña Panelera,2470,2450,11025
Tolima,Mariquita,Platano,154,120,960
Tolima,Melgar,Bananito,222,120,840
Tolima,Melgar,Banano,100,100,1500
Tolima,Melgar,Mandarina,256,160,4000
Tolima,Melgar,Cacao,612,612,306
Tolima,Melgar,Cafe,182,167,129
Tolima,Melgar,Platano,140,140,1400
Tolima,Murillo,Lulo,33,18,810
Tolima,Murillo,Mora,158,108,1404
Tolima,Murillo,Tomate De Arbol,115,75,1125
Tolima,Murillo,Cafe,115,108,102
Tolima,Natagaima,Flores Y Follajes,10,10,8
Tolima,Natagaima,Limon,79,68,502
Tolima,Natagaima,Cacao,42,32,19
Tolima,Natagaima,Cafe,128,122,115
Tolima,Natagaima,Plantas Aromaticas,20,18,14
Tolima,Natagaima,Platano,414,396,3074
Tolima,Ortega,Aguacate,192,181,1086
Tolima,Ortega,Guayaba,273,273,819
Tolima,Ortega,Limon,170,164,820
Tolima,Ortega,Mango,35,31,806
Tolima,Ortega,Cacao,342,267,160
Tolima,Ortega,Cafe,5818,5299,9135
Tolima,Ortega,Caña Panelera,252,244,1464
Tolima,Ortega,Platano,1200,1183,7098
Tolima,Palocabildo,Aguacate,483,433,2165
Tolima,Palocabildo,Maracuya,80,70,420
Tolima,Palocabildo,Cacao,322,262,157
Tolima,Palocabildo,Cafe,2364,1942,1674
Tolima,Palocabildo,Caña Panelera,440,440,2200
Tolima,Palocabildo,Platano,430,330,2310
Tolima,Piedras,Limon,21,21,46
Tolima,Piedras,Platano,32,32,128
Tolima,Planadas,Aguacate,125,20,160
Tolima,Planadas,Lulo,42,10,85
Tolima,Planadas,Mora,40,5,43
Tolima,Planadas,Cacao,715,715,358
Tolima,Planadas,Cafe,13463,11109,9575
Tolima,Planadas,Caña Panelera,220,182,1274
Tolima,Planadas,Platano,4249,3612,25281
Tolima,Prado,Banano,410,350,980
Tolima,Prado,Cacao,777,527,316
Tolima,Prado,Cafe,1076,952,657
Tolima,Prado,Platano,215,200,1400
Tolima,Purificacion,Banano,379,379,3032
Tolima,Purificacion,Guayaba,20,20,100
Tolima,Purificacion,Limon,35,35,455
Tolima,Purificacion,Mango,68,53,477
Tolima,Purificacion,Cacao,287,267,160
Tolima,Purificacion,Cafe,226,193,133
Tolima,Purificacion,Platano,1520,1520,12160
Tolima,Rioblanco,Aguacate,145,140,1120
Tolima,Rioblanco,Cacao,800,605,363
Tolima,Rioblanco,Cafe,6117,5412,6997
Tolima,Rioblanco,Caña Panelera,985,965,7720
Tolima,Roncesvalles,Fresa,45,20,350
Tolima,Roncesvalles,Lulo,156,126,466
Tolima,Roncesvalles,Mora,190,182,1638
Tolima,Roncesvalles,Tomate De Arbol,164,144,1224
Tolima,Roncesvalles,Cafe,328,296,255
Tolima,Rovira,Aguacate,375,368,3680
Tolima,Rovira,Gulupa,188,188,564
Tolima,Rovira,Cacao,312,304,182
Tolima,Rovira,Cafe,6485,5512,3800
Tolima,Rovira,Caña Panelera,425,370,2590
Tolima,Rovira,Platano,1958,1557,9031
Tolima,Saldaña,Limon,370,370,3700
Tolima,Saldaña,Mango,50,40,800
Tolima,Saldaña,Platano,190,160,2400
Tolima,San Antonio,Aguacate,160,38,190
Tolima,San Antonio,Cacao,339,326,196
Tolima,San Antonio,Cafe,4060,3611,3112
Tolima,San Antonio,Caña Panelera,190,160,320
Tolima,San Luis,Limon,497,470,3505
Tolima,San Luis,Mango,440,420,2940
Tolima,San Luis,Maracuya,26,18,162
Tolima,San Luis,Cacao,75,73,44
Tolima,San Luis,Cafe,254,214,133
Tolima,San Luis,Platano,220,215,1720
Tolima,Santa Isabel,Lulo,60,40,320
Tolima,Santa Isabel,Mora,70,55,660
Tolima,Santa Isabel,Tomate De Arbol,450,375,4500
Tolima,Santa Isabel,Cafe,1039,968,1251
Tolima,Santa Isabel,Platano,550,395,7110
Tolima,Suarez,Limon,475,445,2225
Tolima,Suarez,Mango,360,270,1890
Tolima,Suarez,Cafe,10,10,9
Tolima,Suarez,Platano,110,60,600
Tolima,Valle De San Juan,Aguacate,38,33,360
Tolima,Valle De San Juan,Limon,21,16,30
Tolima,Valle De San Juan,Mango,34,24,264
Tolima,Valle De San Juan,Maracuya,13,7,42
Tolima,Valle De San Juan,Papaya,4,4,26
Tolima,Valle De San Juan,Cacao,53,47,24
Tolima,Valle De San Juan,Cafe,1456,1291,1001
Tolima,Valle De San Juan,Caña Panelera,66,59,295
Tolima,Valle De San Juan,Platano,381,324,1621
Tolima,Venadillo,Aguacate,90,75,750
Tolima,Venadillo,Cacao,250,250,150
Tolima,Venadillo,Cafe,1365,1255,2341
Tolima,Venadillo,Caña Panelera,80,80,560
Tolima,Venadillo,Platano,205,170,1530
Tolima,Villahermosa,Aguacate,184,104,780
Tolima,Villahermosa,Gulupa,11,6,39
Tolima,Villahermosa,Cacao,53,23,14
Tolima,Villahermosa,Cafe,3588,3180,3015
Tolima,Villahermosa,Caña Panelera,358,305,1830
Tolima,Villahermosa,Platano,488,408,3060
Tolima,Villarrica,Bananito,126,111,777
Tolima,Villarrica,Banano,15,15,165
Tolima,Villarrica,Guanabana,446,386,3474
Tolima,Villarrica,Guayaba,196,196,1176
Tolima,Villarrica,Cacao,248,218,109
Tolima,Villarrica,Cafe,1776,1589,1370
Tolima,Villarrica,Caña Panelera,130,110,550
Tolima,Villarrica,Platano,260,219,1534
Valle Del Cauca,Alcala,Flores Y Follajes,51,51,2048
Valle Del Cauca,Alcala,Aguacate,154,112,896
Valle Del Cauca,Alcala,Banano,96,95,1809
Valle Del Cauca,Alcala,Citricos,251,250,10010
Valle Del Cauca,Alcala,Guanabana,6,0,0
Valle Del Cauca,Alcala,Guayaba,16,16,128
Valle Del Cauca,Alcala,Lulo,12,12,204
Valle Del Cauca,Alcala,Piña,48,35,2030
Valle Del Cauca,Alcala,Cacao,15,0,0
Valle Del Cauca,Alcala,Cafe,1424,985,1698
Valle Del Cauca,Alcala,Sabila,9,9,450
Valle Del Cauca,Alcala,Platano,1245,1245,11205
Valle Del Cauca,Andalucia,Aguacate,57,50,600
Valle Del Cauca,Andalucia,Banano,35,25,575
Valle Del Cauca,Andalucia,Citricos,345,325,6500
Valle Del Cauca,Andalucia,Maracuya,30,10,200
Valle Del Cauca,Andalucia,Papaya,30,20,440
Valle Del Cauca,Andalucia,Zapote,10,10,120
Valle Del Cauca,Andalucia,Cacao,40,10,5
Valle Del Cauca,Andalucia,Cafe,212,201,139
Valle Del Cauca,Andalucia,Caña Azucarera,2652,1889,294828
Valle Del Cauca,Andalucia,Platano,125,85,1275
Valle Del Cauca,Ansermanuevo,Aguacate,68,38,266
Valle Del Cauca,Ansermanuevo,Banano,50,33,990
Valle Del Cauca,Ansermanuevo,Citricos,17,3,105
Valle Del Cauca,Ansermanuevo,Granadilla,43,29,261
Valle Del Cauca,Ansermanuevo,Guanabana,33,15,87
Valle Del Cauca,Ansermanuevo,Guayaba,5,1,3
Valle Del Cauca,Ansermanuevo,Gulupa,1,0,0
Valle Del Cauca,Ansermanuevo,Mango,12,12,108
Valle Del Cauca,Ansermanuevo,Maracuya,7,5,45
Valle Del Cauca,Ansermanuevo,Mora,2,2,14
Valle Del Cauca,Ansermanuevo,Pitahaya,11,6,54
Valle Del Cauca,Ansermanuevo,Cacao,27,24,12
Valle Del Cauca,Ansermanuevo,Cafe,3975,3283,2547
Valle Del Cauca,Ansermanuevo,Caña Azucarera,1920,1368,213479
Valle Del Cauca,Ansermanuevo,Caña Panelera,77,72,648
Valle Del Cauca,Ansermanuevo,Platano,439,317,4437
Valle Del Cauca,Argelia,Aguacate,303,263,2630
Valle Del Cauca,Argelia,Banano,179,160,2400
Valle Del Cauca,Argelia,Citricos,6,4,32
Valle Del Cauca,Argelia,Lulo,15,11,31
Valle Del Cauca,Argelia,Mora,6,6,33
Valle Del Cauca,Argelia,Cacao,10,3,1
Valle Del Cauca,Argelia,Cafe,1536,1248,776
Valle Del Cauca,Argelia,Caña Panelera,110,103,412
Valle Del Cauca,Argelia,Platano,934,934,14010
Valle Del Cauca,Bolivar,Aguacate,65,46,230
Valle Del Cauca,Bolivar,Banano,167,162,2754
Valle Del Cauca,Bolivar,Chontaduro,6,6,48
Valle Del Cauca,Bolivar,Citricos,34,34,680
Valle Del Cauca,Bolivar,Durazno,5,5,90
Valle Del Cauca,Bolivar,Granadilla,19,19,285
Valle Del Cauca,Bolivar,Guanabana,24,21,210
Valle Del Cauca,Bolivar,Guayaba,170,170,1700
Valle Del Cauca,Bolivar,Lulo,315,305,3050
Valle Del Cauca,Bolivar,Mango,4,4,24
Valle Del Cauca,Bolivar,Maracuya,65,60,840
Valle Del Cauca,Bolivar,Mora,20,20,100
Valle Del Cauca,Bolivar,Papaya,51,51,1377
Valle Del Cauca,Bolivar,Pitahaya,19,19,95
Valle Del Cauca,Bolivar,Piña,16,16,1280
Valle Del Cauca,Bolivar,Tomate De Arbol,40,30,210
Valle Del Cauca,Bolivar,Uva,39,34,544
Valle Del Cauca,Bolivar,Sacha Inchi,12,12,18
Valle Del Cauca,Bolivar,Cacao,207,207,124
Valle Del Cauca,Bolivar,Cafe,1414,1283,1105
Valle Del Cauca,Bolivar,Caña Azucarera,795,566,81042
Valle Del Cauca,Bolivar,Caña Panelera,402,392,2509
Valle Del Cauca,Bolivar,Sabila,4,4,80
Valle Del Cauca,Bolivar,Platano,452,402,5226
Valle Del Cauca,Buenaventura,Bananito,442,407,2035
Valle Del Cauca,Buenaventura,Banano,205,195,1170
Valle Del Cauca,Buenaventura,Borojo,776,776,9312
Valle Del Cauca,Buenaventura,Chontaduro,2388,500,7000
Valle Del Cauca,Buenaventura,Coco,322,317,3804
Valle Del Cauca,Buenaventura,Guayaba,8,8,104
Valle Del Cauca,Buenaventura,Piña,9,4,36
Valle Del Cauca,Buenaventura,Cacao,150,88,53
Valle Del Cauca,Buenaventura,Caña Panelera,260,247,1976
Valle Del Cauca,Buenaventura,Platano,176,166,1162
Valle Del Cauca,Buga,Flores Y Follajes,3,3,36
Valle Del Cauca,Buga,Aguacate,19,19,133
Valle Del Cauca,Buga,Banano,104,92,1380
Valle Del Cauca,Buga,Brevo,2,2,2
Valle Del Cauca,Buga,Citricos,26,22,220
Valle Del Cauca,Buga,Curuba,6,5,36
Valle Del Cauca,Buga,Fresa,2,1,20
Valle Del Cauca,Buga,Granadilla,15,14,140
Valle Del Cauca,Buga,Guayaba,5,3,27
Valle Del Cauca,Buga,Lulo,10,6,36
Valle Del Cauca,Buga,Mango,4,4,32
Valle Del Cauca,Buga,Maracuya,8,6,54
Valle Del Cauca,Buga,Mora,12,8,40
Valle Del Cauca,Buga,Papaya,26,22,660
Valle Del Cauca,Buga,Piña,107,87,7830
Valle Del Cauca,Buga,Tomate De Arbol,10,6,42
Valle Del Cauca,Buga,Uva,2,2,20
Valle Del Cauca,Buga,Sacha Inchi,4,3,51
Valle Del Cauca,Buga,Cacao,6,6,9
Valle Del Cauca,Buga,Cafe,469,415,383
Valle Del Cauca,Buga,Caña Azucarera,6602,4703,709768
Valle Del Cauca,Buga,Caña Panelera,25,23,173
Valle Del Cauca,Buga,Sabila,1,1,17
Valle Del Cauca,Buga,Platano,29,19,285
Valle Del Cauca,Bugalagrande,Aguacate,33,30,300
Valle Del Cauca,Bugalagrande,Citricos,563,563,15764
Valle Del Cauca,Bugalagrande,Granadilla,7,7,84
Valle Del Cauca,Bugalagrande,Guanabana,40,40,440
Valle Del Cauca,Bugalagrande,Guayaba,9,9,108
Valle Del Cauca,Bugalagrande,Maracuya,17,12,144
Valle Del Cauca,Bugalagrande,Pitahaya,6,6,72
Valle Del Cauca,Bugalagrande,Cacao,92,86,69
Valle Del Cauca,Bugalagrande,Cafe,1777,1574,1085
Valle Del Cauca,Bugalagrande,Caña Azucarera,9349,6660,1039441
Valle Del Cauca,Bugalagrande,Caña Panelera,421,421,1474
Valle Del Cauca,Bugalagrande,Platano,253,249,1992
Valle Del Cauca,Caicedonia,Aguacate,336,311,4340
Valle Del Cauca,Caicedonia,Banano,454,444,5067
Valle Del Cauca,Caicedonia,Citricos,1966,1958,50908
Valle Del Cauca,Caicedonia,Guanabana,80,80,896
Valle Del Cauca,Caicedonia,Maracuya,15,8,144
Valle Del Cauca,Caicedonia,Piña,35,35,1750
Valle Del Cauca,Caicedonia,Cacao,80,63,38
Valle Del Cauca,Caicedonia,Cafe,4125,3174,3712
Valle Del Cauca,Caicedonia,Caña Azucarera,123,88,11793
Valle Del Cauca,Caicedonia,Caña Panelera,22,22,132
Valle Del Cauca,Caicedonia,Platano,2802,2793,21047
Valle Del Cauca,Cali,Flores Y Follajes,4,4,8
Valle Del Cauca,Cali,Aguacate,5,5,25
Valle Del Cauca,Cali,Citricos,28,23,184
Valle Del Cauca,Cali,Guayaba,12,12,96
Valle Del Cauca,Cali,Mora,10,10,70
Valle Del Cauca,Cali,Tomate De Arbol,6,6,33
Valle Del Cauca,Cali,Cafe,656,614,635
Valle Del Cauca,Cali,Caña Azucarera,4743,3379,526758
Valle Del Cauca,Cali,Platano,33,33,231
Valle Del Cauca,Calima El Darien,Aguacate,29,24,353
Valle Del Cauca,Calima El Darien,Banano,8,7,72
Valle Del Cauca,Calima El Darien,Citricos,10,6,66
Valle Del Cauca,Calima El Darien,Guayaba,6,6,60
Valle Del Cauca,Calima El Darien,Lulo,99,72,1296
Valle Del Cauca,Calima El Darien,Mora,11,11,88
Valle Del Cauca,Calima El Darien,Sacha Inchi,30,20,39
Valle Del Cauca,Calima El Darien,Cacao,3,2,1
Valle Del Cauca,Calima El Darien,Cafe,405,351,302
Valle Del Cauca,Calima El Darien,Caña Panelera,90,90,716
Valle Del Cauca,Calima El Darien,Sabila,7,7,385
Valle Del Cauca,Calima El Darien,Platano,206,192,1536
Valle Del Cauca,Candelaria,Citricos,31,27,327
Valle Del Cauca,Candelaria,Guayaba,15,15,225
Valle Del Cauca,Candelaria,Maracuya,16,15,600
Valle Del Cauca,Candelaria,Cacao,3,2,2
Valle Del Cauca,Candelaria,Caña Azucarera,24915,17750,2770221
Valle Del Cauca,Candelaria,Caña Panelera,1272,1090,7085
Valle Del Cauca,Candelaria,Platano,8,8,80
Valle Del Cauca,Cartago,Aguacate,22,21,424
Valle Del Cauca,Cartago,Banano,37,34,306
Valle Del Cauca,Cartago,Citricos,223,126,3906
Valle Del Cauca,Cartago,Guanabana,15,15,150
Valle Del Cauca,Cartago,Guayaba,3,3,30
Valle Del Cauca,Cartago,Piña,2,2,90
Valle Del Cauca,Cartago,Cacao,11,1,1
Valle Del Cauca,Cartago,Cafe,327,294,254
Valle Del Cauca,Cartago,Caña Azucarera,4613,3287,499191
Valle Del Cauca,Cartago,Caña Panelera,53,53,398
Valle Del Cauca,Cartago,Platano,182,172,1548
Valle Del Cauca,Dagua,Aguacate,125,83,1079
Valle Del Cauca,Dagua,Banano,115,115,1380
Valle Del Cauca,Dagua,Chontaduro,17,17,119
Valle Del Cauca,Dagua,Citricos,154,57,1140
Valle Del Cauca,Dagua,Guanabana,15,9,135
Valle Del Cauca,Dagua,Guayaba,13,5,40
Valle Del Cauca,Dagua,Lulo,53,53,398
Valle Del Cauca,Dagua,Maracuya,160,160,2880
Valle Del Cauca,Dagua,Pitahaya,9,9,63
Valle Del Cauca,Dagua,Piña,1270,778,46680
Valle Del Cauca,Dagua,Sacha Inchi,34,18,36
Valle Del Cauca,Dagua,Cacao,370,319,160
Valle Del Cauca,Dagua,Cafe,1050,971,1811
Valle Del Cauca,Dagua,Caña Panelera,327,150,450
Valle Del Cauca,Dagua,Sabila,154,150,1500
Valle Del Cauca,Dagua,Platano,1123,395,4525
Valle Del Cauca,El Aguila,Aguacate,32,22,154
Valle Del Cauca,El Aguila,Banano,16,13,117
Valle Del Cauca,El Aguila,Citricos,5,4,35
Valle Del Cauca,El Aguila,Granadilla,12,7,77
Valle Del Cauca,El Aguila,Lulo,20,16,240
Valle Del Cauca,El Aguila,Maracuya,1,1,10
Valle Del Cauca,El Aguila,Mora,5,4,16
Valle Del Cauca,El Aguila,Piña,11,2,50
Valle Del Cauca,El Aguila,Tomate De Arbol,5,5,60
Valle Del Cauca,El Aguila,Cacao,20,20,16
Valle Del Cauca,El Aguila,Cafe,4766,3761,4862
Valle Del Cauca,El Aguila,Caña Panelera,63,37,185
Valle Del Cauca,El Aguila,Sabila,6,6,72
Valle Del Cauca,El Aguila,Platano,1591,1300,13000
Valle Del Cauca,El Cairo,Aguacate,71,59,590
Valle Del Cauca,El Cairo,Banano,59,31,310
Valle Del Cauca,El Cairo,Fresa,3,3,75
Valle Del Cauca,El Cairo,Granadilla,4,3,24
Valle Del Cauca,El Cairo,Lulo,9,5,42
Valle Del Cauca,El Cairo,Maracuya,5,5,45
Valle Del Cauca,El Cairo,Mora,31,30,180
Valle Del Cauca,El Cairo,Tomate De Arbol,5,2,23
Valle Del Cauca,El Cairo,Cafe,2900,2565,1989
Valle Del Cauca,El Cairo,Caña Panelera,77,75,375
Valle Del Cauca,El Cairo,Platano,3877,3863,30904
Valle Del Cauca,El Cerrito,Aguacate,44,40,240
Valle Del Cauca,El Cerrito,Banano,13,13,260
Valle Del Cauca,El Cerrito,Citricos,26,26,520
Valle Del Cauca,El Cerrito,Fresa,4,4,72
Valle Del Cauca,El Cerrito,Maracuya,12,12,240
Valle Del Cauca,El Cerrito,Mora,4,2,8
Valle Del Cauca,El Cerrito,Tomate De Arbol,5,5,70
Valle Del Cauca,El Cerrito,Uva,285,283,3962
Valle Del Cauca,El Cerrito,Cafe,184,170,146
Valle Del Cauca,El Cerrito,Caña Azucarera,16992,12105,1889232
Valle Del Cauca,El Cerrito,Caña Panelera,885,752,7523
Valle Del Cauca,El Dovio,Aguacate,23,10,80
Valle Del Cauca,El Dovio,Banano,58,52,728
Valle Del Cauca,El Dovio,Granadilla,28,6,55
Valle Del Cauca,El Dovio,Lulo,86,66,1320
Valle Del Cauca,El Dovio,Maracuya,77,56,840
Valle Del Cauca,El Dovio,Cacao,54,18,7
Valle Del Cauca,El Dovio,Cafe,653,578,748
Valle Del Cauca,El Dovio,Caña Panelera,288,288,864
Valle Del Cauca,El Dovio,Platano,110,78,780
Valle Del Cauca,Florida,Flores Y Follajes,2,2,9
Valle Del Cauca,Florida,Aguacate,10,9,108
Valle Del Cauca,Florida,Banano,137,136,3400
Valle Del Cauca,Florida,Citricos,111,95,2945
Valle Del Cauca,Florida,Curuba,4,4,40
Valle Del Cauca,Florida,Fresa,2,2,24
Valle Del Cauca,Florida,Granadilla,20,16,128
Valle Del Cauca,Florida,Guanabana,4,4,60
Valle Del Cauca,Florida,Guayaba,13,13,130
Valle Del Cauca,Florida,Macadamia,30,30,120
Valle Del Cauca,Florida,Mango,5,5,54
Valle Del Cauca,Florida,Maracuya,7,7,126
Valle Del Cauca,Florida,Mora,52,52,468
Valle Del Cauca,Florida,Papaya,11,11,275
Valle Del Cauca,Florida,Pitahaya,1,1,10
Valle Del Cauca,Florida,Piña,92,77,4620
Valle Del Cauca,Florida,Tomate De Arbol,6,5,75
Valle Del Cauca,Florida,Sacha Inchi,20,10,80
Valle Del Cauca,Florida,Cacao,16,16,10
Valle Del Cauca,Florida,Cafe,1333,1223,1265
Valle Del Cauca,Florida,Caña Azucarera,8133,5794,839252
Valle Del Cauca,Florida,Platano,285,285,5700
Valle Del Cauca,Ginebra,Banano,166,163,2934
Valle Del Cauca,Ginebra,Citricos,31,30,540
Valle Del Cauca,Ginebra,Granadilla,14,9,81
Valle Del Cauca,Ginebra,Lulo,12,5,75
Valle Del Cauca,Ginebra,Maracuya,20,14,210
Valle Del Cauca,Ginebra,Mora,70,60,360
Valle Del Cauca,Ginebra,Papaya,13,13,143
Valle Del Cauca,Ginebra,Uva,101,86,1032
Valle Del Cauca,Ginebra,Cafe,851,767,661
Valle Del Cauca,Ginebra,Caña Azucarera,3397,2420,346116
Valle Del Cauca,Ginebra,Caña Panelera,49,46,368
Valle Del Cauca,Ginebra,Platano,64,47,376
Valle Del Cauca,Guacari,Aguacate,54,48,480
Valle Del Cauca,Guacari,Banano,260,247,4446
Valle Del Cauca,Guacari,Citricos,71,65,2275
Valle Del Cauca,Guacari,Guanabana,27,26,390
Valle Del Cauca,Guacari,Lulo,53,52,520
Valle Del Cauca,Guacari,Maracuya,93,81,810
Valle Del Cauca,Guacari,Mora,37,37,222
Valle Del Cauca,Guacari,Papaya,584,322,3220
Valle Del Cauca,Guacari,Tomate De Arbol,42,28,336
Valle Del Cauca,Guacari,Uva,220,204,2040
Valle Del Cauca,Guacari,Cacao,5,4,4
Valle Del Cauca,Guacari,Cafe,516,451,544
Valle Del Cauca,Guacari,Caña Azucarera,7276,5184,772268
Valle Del Cauca,Guacari,Caña Panelera,57,48,336
Valle Del Cauca,Guacari,Platano,162,134,1072
Valle Del Cauca,Jamundi,Aguacate,6,5,40
Valle Del Cauca,Jamundi,Araza,3,3,2
Valle Del Cauca,Jamundi,Banano,7,5,75
Valle Del Cauca,Jamundi,Citricos,446,442,11050
Valle Del Cauca,Jamundi,Guanabana,4,4,48
Valle Del Cauca,Jamundi,Guayaba,6,6,48
Valle Del Cauca,Jamundi,Lulo,6,5,55
Valle Del Cauca,Jamundi,Mango,23,23,460
Valle Del Cauca,Jamundi,Maracuya,16,14,270
Valle Del Cauca,Jamundi,Mora,8,7,59
Valle Del Cauca,Jamundi,Papaya,6,3,75
Valle Del Cauca,Jamundi,Piña,37,19,1110
Valle Del Cauca,Jamundi,Tomate De Arbol,7,6,78
Valle Del Cauca,Jamundi,Zapote,13,13,75
Valle Del Cauca,Jamundi,Sacha Inchi,12,11,17
Valle Del Cauca,Jamundi,Cacao,278,265,171
Valle Del Cauca,Jamundi,Cafe,1466,1287,800
Valle Del Cauca,Jamundi,Caña Azucarera,9395,6693,952426
Valle Del Cauca,Jamundi,Caña Panelera,56,54,351
Valle Del Cauca,Jamundi,Platano,76,71,665
Valle Del Cauca,La Cumbre,Banano,69,65,650
Valle Del Cauca,La Cumbre,Lulo,18,11,63
Valle Del Cauca,La Cumbre,Papaya,8,2,25
Valle Del Cauca,La Cumbre,Piña,178,177,14179
Valle Del Cauca,La Cumbre,Cafe,641,571,492
Valle Del Cauca,La Cumbre,Caña Panelera,20,17,99
Valle Del Cauca,La Cumbre,Te,66,56,134
Valle Del Cauca,La Cumbre,Platano,350,347,2256
Valle Del Cauca,La Union,Aguacate,37,37,439
Valle Del Cauca,La Union,Banano,23,22,221
Valle Del Cauca,La Union,Citricos,27,27,405
Valle Del Cauca,La Union,Guanabana,9,8,88
Valle Del Cauca,La Union,Guayaba,253,252,3024
Valle Del Cauca,La Union,Lulo,5,5,63
Valle Del Cauca,La Union,Mango,19,18,360
Valle Del Cauca,La Union,Maracuya,34,19,380
Valle Del Cauca,La Union,Papaya,73,70,3475
Valle Del Cauca,La Union,Pitahaya,7,6,64
Valle Del Cauca,La Union,Piña,20,19,1152
Valle Del Cauca,La Union,Uva,733,733,8061
Valle Del Cauca,La Union,Cacao,4,3,1
Valle Del Cauca,La Union,Cafe,436,412,355
Valle Del Cauca,La Union,Caña Azucarera,1826,1301,203009
Valle Del Cauca,La Union,Platano,32,32,252
Valle Del Cauca,La Victoria,Aguacate,39,39,390
Valle Del Cauca,La Victoria,Banano,68,68,1020
Valle Del Cauca,La Victoria,Citricos,120,107,3745
Valle Del Cauca,La Victoria,Guanabana,5,5,70
Valle Del Cauca,La Victoria,Guayaba,32,32,320
Valle Del Cauca,La Victoria,Mango,45,45,675
Valle Del Cauca,La Victoria,Maracuya,3,3,66
Valle Del Cauca,La Victoria,Papaya,3,3,60
Valle Del Cauca,La Victoria,Piña,4,4,60
Valle Del Cauca,La Victoria,Uva,5,5,60
Valle Del Cauca,La Victoria,Sacha Inchi,5,5,60
Valle Del Cauca,La Victoria,Cacao,42,42,21
Valle Del Cauca,La Victoria,Cafe,549,515,888
Valle Del Cauca,La Victoria,Caña Azucarera,1851,1319,176877
Valle Del Cauca,La Victoria,Caña Panelera,30,30,150
Valle Del Cauca,La Victoria,Platano,148,148,1184
Valle Del Cauca,Obando,Aguacate,39,32,303
Valle Del Cauca,Obando,Banano,472,451,10084
Valle Del Cauca,Obando,Citricos,10,10,190
Valle Del Cauca,Obando,Mango,21,20,379
Valle Del Cauca,Obando,Maracuya,10,8,224
Valle Del Cauca,Obando,Papaya,7,4,200
Valle Del Cauca,Obando,Cacao,34,28,14
Valle Del Cauca,Obando,Cafe,881,782,486
Valle Del Cauca,Obando,Caña Azucarera,5880,4189,594139
Valle Del Cauca,Obando,Caña Panelera,101,93,558
Valle Del Cauca,Obando,Platano,327,307,4651
Valle Del Cauca,Palmira,Flores Y Follajes,6,4,19
Valle Del Cauca,Palmira,Aguacate,154,139,1394
Valle Del Cauca,Palmira,Banano,112,112,1344
Valle Del Cauca,Palmira,Citricos,77,75,1650
Valle Del Cauca,Palmira,Curuba,3,1,12
Valle Del Cauca,Palmira,Granadilla,10,7,70
Valle Del Cauca,Palmira,Guayaba,17,10,120
Valle Del Cauca,Palmira,Lulo,36,24,188
Valle Del Cauca,Palmira,Maracuya,26,9,220
Valle Del Cauca,Palmira,Mora,5,3,22
Valle Del Cauca,Palmira,Tomate De Arbol,6,2,60
Valle Del Cauca,Palmira,Uva,2,2,24
Valle Del Cauca,Palmira,Zapote,3,2,40
Valle Del Cauca,Palmira,Cacao,11,3,2
Valle Del Cauca,Palmira,Cafe,343,312,242
Valle Del Cauca,Palmira,Caña Azucarera,38678,27554,4300436
Valle Del Cauca,Palmira,Caña Panelera,178,178,1246
Valle Del Cauca,Palmira,Platano,133,118,1652
Valle Del Cauca,Pradera,Aguacate,2,2,20
Valle Del Cauca,Pradera,Banano,30,30,360
Valle Del Cauca,Pradera,Citricos,25,25,250
Valle Del Cauca,Pradera,Guanabana,30,30,300
Valle Del Cauca,Pradera,Guayaba,3,3,30
Valle Del Cauca,Pradera,Mora,28,20,120
Valle Del Cauca,Pradera,Piña,60,40,3200
Valle Del Cauca,Pradera,Tomate De Arbol,5,5,30
Valle Del Cauca,Pradera,Cafe,469,432,559
